entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_cucina,19.970381595888888,2026-01-07T14:00:00.000Z
sensor.meross_temperature_cucina,19.83562500311111,2026-01-07T15:00:00.000Z
sensor.meross_temperature_cucina,19.834242889583333,2026-01-07T16:00:00.000Z
sensor.meross_temperature_cucina,20.29905558733333,2026-01-07T17:00:00.000Z
sensor.meross_temperature_cucina,20.049156249666666,2026-01-07T18:00:00.000Z
sensor.meross_temperature_cucina,20.005120396666666,2026-01-07T19:00:00.000Z
sensor.meross_temperature_cucina,20.246430521944443,2026-01-07T20:00:00.000Z
sensor.meross_temperature_cucina,19.98709774325,2026-01-07T21:00:00.000Z
sensor.meross_temperature_cucina,19.77659275488889,2026-01-07T22:00:00.000Z
sensor.meross_temperature_cucina,19.557977350694443,2026-01-07T23:00:00.000Z
sensor.meross_temperature_cucina,19.425250061944443,2026-01-08T00:00:00.000Z
sensor.meross_temperature_cucina,19.21557666083333,2026-01-08T01:00:00.000Z
sensor.meross_temperature_cucina,19.02971104186111,2026-01-08T02:00:00.000Z
sensor.meross_temperature_cucina,18.884818399805557,2026-01-08T03:00:00.000Z
sensor.meross_temperature_cucina,18.673565028555554,2026-01-08T04:00:00.000Z
sensor.meross_temperature_cucina,18.549541215583336,2026-01-08T05:00:00.000Z
sensor.meross_temperature_cucina,19.143584997666668,2026-01-08T06:00:00.000Z
sensor.meross_temperature_cucina,19.424264963444443,2026-01-08T07:00:00.000Z
sensor.meross_temperature_cucina,19.4,2026-01-08T08:00:00.000Z
sensor.meross_temperature_cucina,19.509631832277776,2026-01-08T09:00:00.000Z
sensor.meross_temperature_cucina,19.738998104055558,2026-01-08T10:00:00.000Z
sensor.meross_temperature_cucina,19.91433663536111,2026-01-08T11:00:00.000Z
sensor.meross_temperature_cucina,20.116316241611113,2026-01-08T12:00:00.000Z
sensor.meross_temperature_cucina,20.04054088188889,2026-01-08T13:00:00.000Z
sensor.meross_temperature_cucina,19.835140661555556,2026-01-08T14:00:00.000Z
sensor.meross_temperature_cucina,20.0593011655,2026-01-08T15:00:00.000Z
sensor.meross_temperature_cucina,19.943078186111112,2026-01-08T16:00:00.000Z
sensor.meross_temperature_cucina,20.21917165425,2026-01-08T17:00:00.000Z
sensor.meross_temperature_cucina,19.969302040555554,2026-01-08T18:00:00.000Z
sensor.meross_temperature_cucina,20.27372992588889,2026-01-08T19:00:00.000Z
sensor.meross_temperature_cucina,20.347126978055556,2026-01-08T20:00:00.000Z
sensor.meross_temperature_cucina,20.100720526694445,2026-01-08T21:00:00.000Z
sensor.meross_temperature_cucina,20.1,2026-01-08T22:00:00.000Z
sensor.meross_temperature_cucina,20.043790781333332,2026-01-08T23:00:00.000Z
sensor.meross_temperature_cucina,19.987971020305555,2026-01-09T00:00:00.000Z
sensor.meross_temperature_cucina,19.823873718805554,2026-01-09T01:00:00.000Z
sensor.meross_temperature_cucina,19.615320936583334,2026-01-09T02:00:00.000Z
