entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_studio_s,19.87333910952778,2026-01-05T10:00:00.000Z
sensor.meross_temperature_studio_s,20.208565944833335,2026-01-05T11:00:00.000Z
sensor.meross_temperature_studio_s,20.01266380452778,2026-01-05T12:00:00.000Z
sensor.meross_temperature_studio_s,19.895611323805557,2026-01-05T13:00:00.000Z
sensor.meross_temperature_studio_s,19.894479447027777,2026-01-05T14:00:00.000Z
sensor.meross_temperature_studio_s,20.14021022638889,2026-01-05T15:00:00.000Z
sensor.meross_temperature_studio_s,19.80747431613889,2026-01-05T16:00:00.000Z
sensor.meross_temperature_studio_s,20.180642447083333,2026-01-05T17:00:00.000Z
sensor.meross_temperature_studio_s,19.92030004036111,2026-01-05T18:00:00.000Z
sensor.meross_temperature_studio_s,19.959593926305555,2026-01-05T19:00:00.000Z
sensor.meross_temperature_studio_s,20.15619116811111,2026-01-05T20:00:00.000Z
sensor.meross_temperature_studio_s,19.95912676577778,2026-01-05T21:00:00.000Z
sensor.meross_temperature_studio_s,19.71236769602778,2026-01-05T22:00:00.000Z
sensor.meross_temperature_studio_s,19.490087414027776,2026-01-05T23:00:00.000Z
sensor.meross_temperature_studio_s,19.282138978194443,2026-01-06T00:00:00.000Z
sensor.meross_temperature_studio_s,19.08864317788889,2026-01-06T01:00:00.000Z
sensor.meross_temperature_studio_s,18.962300917694446,2026-01-06T02:00:00.000Z
sensor.meross_temperature_studio_s,18.80962554583333,2026-01-06T03:00:00.000Z
sensor.meross_temperature_studio_s,18.61924558263889,2026-01-06T04:00:00.000Z
sensor.meross_temperature_studio_s,18.472861529277775,2026-01-06T05:00:00.000Z
sensor.meross_temperature_studio_s,18.61405567788889,2026-01-06T06:00:00.000Z
sensor.meross_temperature_studio_s,18.96192367236111,2026-01-06T07:00:00.000Z
sensor.meross_temperature_studio_s,19.11520470252778,2026-01-06T08:00:00.000Z
sensor.meross_temperature_studio_s,19.381430360555555,2026-01-06T09:00:00.000Z
sensor.meross_temperature_studio_s,19.799185653944445,2026-01-06T10:00:00.000Z
