entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
climate.camera_giulia,off,2026-08-19T18:51:26.915Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T19:06:30.851Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-19T19:21:33.913Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-19T19:41:38.981Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T20:01:44.918Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-19T20:21:48.995Z,31.4,off,,,5
climate.camera_giulia,off,2026-08-19T20:41:54.985Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T20:56:59.793Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T21:32:09.944Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T21:52:14.933Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T22:07:19.775Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T22:27:29.811Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T23:02:39.999Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T23:42:52.896Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-19T23:57:56.790Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-20T00:13:00.009Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-20T00:33:05.934Z,31.3,off,,,5
climate.camera_giulia,off,2026-08-20T00:53:11.928Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T01:43:25.968Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T02:03:30.885Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T03:18:47.744Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T03:38:52.746Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T03:58:58.783Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T04:14:03.051Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T04:29:07.825Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T04:44:11.944Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T05:04:16.951Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T05:19:20.821Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T05:39:25.771Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T05:59:31.764Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T06:14:35.975Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T06:29:39.773Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T06:49:44.778Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T07:04:48.956Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T07:24:54.942Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T07:45:00.933Z,31,off,,,5
climate.camera_giulia,off,2026-08-20T08:00:06.794Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T08:20:11.774Z,31,off,,,5
climate.camera_giulia,off,2026-08-20T08:35:14.973Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T10:20:46.771Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T10:55:55.923Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T11:36:03.923Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T11:51:07.791Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T12:11:13.767Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T12:31:17.783Z,31.1,off,,,5
climate.camera_giulia,off,2026-08-20T12:46:21.027Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T13:47:05.944Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T14:02:10.770Z,31.2,off,,,5
climate.camera_giulia,off,2026-08-20T14:32:18.783Z,31.2,off,,,5
