entity_id,state,last_changed
sensor.comfoairq_inside_humidity,42.21988991333333,2026-01-13T22:00:00.000Z
sensor.comfoairq_inside_humidity,42.934804470555555,2026-01-13T23:00:00.000Z
sensor.comfoairq_inside_humidity,43,2026-01-14T00:00:00.000Z
sensor.comfoairq_inside_humidity,43,2026-01-14T01:00:00.000Z
sensor.comfoairq_inside_humidity,43.165905968333334,2026-01-14T02:00:00.000Z
sensor.comfoairq_inside_humidity,43.98671266444444,2026-01-14T03:00:00.000Z
sensor.comfoairq_inside_humidity,44,2026-01-14T04:00:00.000Z
sensor.comfoairq_inside_humidity,43.933036128611114,2026-01-14T05:00:00.000Z
sensor.comfoairq_inside_humidity,43.04092233833333,2026-01-14T06:00:00.000Z
sensor.comfoairq_inside_humidity,43.91488338305555,2026-01-14T07:00:00.000Z
sensor.comfoairq_inside_humidity,42.34682793861111,2026-01-14T08:00:00.000Z
sensor.comfoairq_inside_humidity,42.12211058361111,2026-01-14T09:00:00.000Z
sensor.comfoairq_inside_humidity,42.09389432194445,2026-01-14T10:00:00.000Z
sensor.comfoairq_inside_humidity,42.02297798777778,2026-01-14T11:00:00.000Z
sensor.comfoairq_inside_humidity,42.021917225,2026-01-14T12:00:00.000Z
sensor.comfoairq_inside_humidity,42.476116350000005,2026-01-14T13:00:00.000Z
sensor.comfoairq_inside_humidity,42.84526808361111,2026-01-14T14:00:00.000Z
sensor.comfoairq_inside_humidity,42.10083946444444,2026-01-14T15:00:00.000Z
sensor.comfoairq_inside_humidity,42,2026-01-14T16:00:00.000Z
sensor.comfoairq_inside_humidity,42.41802416944444,2026-01-14T17:00:00.000Z
sensor.comfoairq_inside_humidity,43.807389612777776,2026-01-14T18:00:00.000Z
sensor.comfoairq_inside_humidity,44.240820238611114,2026-01-14T19:00:00.000Z
sensor.comfoairq_inside_humidity,44,2026-01-14T20:00:00.000Z
sensor.comfoairq_inside_humidity,44.45407193083333,2026-01-14T21:00:00.000Z
sensor.comfoairq_inside_humidity,45.104717585,2026-01-14T22:00:00.000Z
sensor.comfoairq_inside_humidity,45.97638668,2026-01-14T23:00:00.000Z
sensor.comfoairq_inside_humidity,45.58231904194445,2026-01-15T00:00:00.000Z
sensor.comfoairq_inside_humidity,46,2026-01-15T01:00:00.000Z
sensor.comfoairq_inside_humidity,46,2026-01-15T02:00:00.000Z
sensor.comfoairq_inside_humidity,46.28495562444444,2026-01-15T05:00:00.000Z
sensor.comfoairq_inside_humidity,45.77643068083333,2026-01-15T06:00:00.000Z
sensor.comfoairq_inside_humidity,55.089835749722226,2026-01-15T07:00:00.000Z
sensor.comfoairq_inside_humidity,47.25347909138889,2026-01-15T08:00:00.000Z
sensor.comfoairq_inside_humidity,46.00084300611112,2026-01-15T09:00:00.000Z
sensor.comfoairq_inside_humidity,46,2026-01-15T10:00:00.000Z
sensor.comfoairq_inside_humidity,46,2026-01-15T11:00:00.000Z
sensor.comfoairq_inside_humidity,46.41926434111111,2026-01-15T13:00:00.000Z
sensor.comfoairq_inside_humidity,48.516550715,2026-01-15T14:00:00.000Z
sensor.comfoairq_inside_humidity,46.780075475,2026-01-15T15:00:00.000Z
sensor.comfoairq_inside_humidity,46.10638381138889,2026-01-15T16:00:00.000Z
sensor.comfoairq_inside_humidity,47.040276465,2026-01-15T17:00:00.000Z
sensor.comfoairq_inside_humidity,47.238586950000006,2026-01-15T18:00:00.000Z
sensor.comfoairq_inside_humidity,47.43456915666667,2026-01-15T19:00:00.000Z
sensor.comfoairq_inside_humidity,47.55108271638889,2026-01-15T20:00:00.000Z
sensor.comfoairq_inside_humidity,59.13199549944445,2026-01-15T21:00:00.000Z
sensor.comfoairq_inside_humidity,55.522185334722224,2026-01-15T22:00:00.000Z
sensor.comfoairq_inside_humidity,50.48692289444444,2026-01-15T23:00:00.000Z
sensor.comfoairq_inside_humidity,50,2026-01-16T00:00:00.000Z
sensor.comfoairq_inside_humidity,49.542266813333335,2026-01-16T01:00:00.000Z
sensor.comfoairq_inside_humidity,49.35148792500001,2026-01-16T02:00:00.000Z
sensor.comfoairq_inside_humidity,49,2026-01-16T03:00:00.000Z
sensor.comfoairq_inside_humidity,49,2026-01-16T04:00:00.000Z
sensor.comfoairq_inside_humidity,48.98360844305555,2026-01-16T05:00:00.000Z
sensor.comfoairq_inside_humidity,47.994711223888885,2026-01-16T06:00:00.000Z
sensor.comfoairq_inside_humidity,48.84413778222222,2026-01-16T07:00:00.000Z
sensor.comfoairq_inside_humidity,48.07282295277778,2026-01-16T08:00:00.000Z
sensor.comfoairq_inside_humidity,48.83301916527778,2026-01-16T09:00:00.000Z
sensor.comfoairq_inside_humidity,49.38775855555556,2026-01-16T10:00:00.000Z
sensor.comfoairq_inside_humidity,49,2026-01-16T11:00:00.000Z
sensor.comfoairq_inside_humidity,49.60989259944444,2026-01-16T12:00:00.000Z
sensor.comfoairq_inside_humidity,49.27065507694444,2026-01-16T13:00:00.000Z
sensor.comfoairq_inside_humidity,50.76969815555555,2026-01-16T14:00:00.000Z
sensor.comfoairq_inside_humidity,49.04848823388889,2026-01-16T15:00:00.000Z
sensor.comfoairq_inside_humidity,48.19040292666667,2026-01-16T16:00:00.000Z
