entity_id,state,last_changed,current_temperature,hvac_action,target_temp_high,target_temp_low,temperature
sensor.meross_temperature_soggiorno,19.73286663536111,2026-01-02T04:00:00.000Z
sensor.meross_temperature_soggiorno,19.54594576325,2026-01-02T05:00:00.000Z
sensor.meross_temperature_soggiorno,20.053245791694444,2026-01-02T06:00:00.000Z
sensor.meross_temperature_soggiorno,20.36794896602778,2026-01-02T07:00:00.000Z
sensor.meross_temperature_soggiorno,20.183026233305554,2026-01-02T08:00:00.000Z
sensor.meross_temperature_soggiorno,19.819223626166668,2026-01-02T09:00:00.000Z
sensor.meross_temperature_soggiorno,19.838823001138888,2026-01-02T10:00:00.000Z
sensor.meross_temperature_soggiorno,20.58362062547222,2026-01-02T11:00:00.000Z
sensor.meross_temperature_soggiorno,21.218440584805556,2026-01-02T12:00:00.000Z
sensor.meross_temperature_soggiorno,21.08382986547222,2026-01-02T13:00:00.000Z
sensor.meross_temperature_soggiorno,21.776419580305557,2026-01-02T14:00:00.000Z
sensor.meross_temperature_soggiorno,22.025587120055558,2026-01-02T15:00:00.000Z
sensor.meross_temperature_soggiorno,21.79034099427778,2026-01-02T16:00:00.000Z
sensor.meross_temperature_soggiorno,21.33433303977778,2026-01-02T17:00:00.000Z
sensor.meross_temperature_soggiorno,21.046562216861112,2026-01-02T18:00:00.000Z
sensor.meross_temperature_soggiorno,20.830516296416665,2026-01-02T19:00:00.000Z
sensor.meross_temperature_soggiorno,20.566368994416667,2026-01-02T20:00:00.000Z
sensor.meross_temperature_soggiorno,20.4,2026-01-02T21:00:00.000Z
sensor.meross_temperature_soggiorno,20.279296247999998,2026-01-02T22:00:00.000Z
sensor.meross_temperature_soggiorno,20.11186515688889,2026-01-02T23:00:00.000Z
sensor.meross_temperature_soggiorno,19.92451225086111,2026-01-03T00:00:00.000Z
sensor.meross_temperature_soggiorno,19.62352521502778,2026-01-03T01:00:00.000Z
sensor.meross_temperature_soggiorno,19.45811620122222,2026-01-03T02:00:00.000Z
sensor.meross_temperature_soggiorno,19.25343840663889,2026-01-03T03:00:00.000Z
sensor.meross_temperature_soggiorno,19.05761029761111,2026-01-03T04:00:00.000Z
sensor.meross_temperature_soggiorno,19.027498138,2026-01-03T05:00:00.000Z
sensor.meross_temperature_soggiorno,19.599306444777778,2026-01-03T06:00:00.000Z
sensor.meross_temperature_soggiorno,19.875804093777777,2026-01-03T07:00:00.000Z
sensor.meross_temperature_soggiorno,20.038887252888888,2026-01-03T08:00:00.000Z
sensor.meross_temperature_soggiorno,20.19646744727778,2026-01-03T09:00:00.000Z
sensor.meross_temperature_soggiorno,20.569720108416664,2026-01-03T10:00:00.000Z
sensor.meross_temperature_soggiorno,21.072676335694442,2026-01-03T11:00:00.000Z
sensor.meross_temperature_soggiorno,21.102273798722223,2026-01-03T12:00:00.000Z
sensor.meross_temperature_soggiorno,20.826225276861113,2026-01-03T13:00:00.000Z
sensor.meross_temperature_soggiorno,20.655670210444445,2026-01-03T14:00:00.000Z
sensor.meross_temperature_soggiorno,20.131167089083334,2026-01-03T15:00:00.000Z
sensor.meross_temperature_soggiorno,20.092412062611114,2026-01-03T16:00:00.000Z
sensor.meross_temperature_soggiorno,20.015046934027776,2026-01-03T17:00:00.000Z
sensor.meross_temperature_soggiorno,20.08371125925,2026-01-03T18:00:00.000Z
sensor.meross_temperature_soggiorno,19.79372244588889,2026-01-03T19:00:00.000Z
sensor.meross_temperature_soggiorno,20.128163226555554,2026-01-03T20:00:00.000Z
sensor.meross_temperature_soggiorno,19.870138557694446,2026-01-03T21:00:00.000Z
sensor.meross_temperature_soggiorno,19.619296472916666,2026-01-03T22:00:00.000Z
sensor.meross_temperature_soggiorno,19.467745206805557,2026-01-03T23:00:00.000Z
sensor.meross_temperature_soggiorno,19.27958885902778,2026-01-04T00:00:00.000Z
sensor.meross_temperature_soggiorno,19.090843662472224,2026-01-04T01:00:00.000Z
sensor.meross_temperature_soggiorno,18.966526314305554,2026-01-04T02:00:00.000Z
sensor.meross_temperature_soggiorno,18.80132411911111,2026-01-04T03:00:00.000Z
sensor.meross_temperature_soggiorno,18.63281029422222,2026-01-04T04:00:00.000Z
sensor.meross_temperature_soggiorno,18.55143949611111,2026-01-04T05:00:00.000Z
sensor.meross_temperature_soggiorno,19.186012200694446,2026-01-04T06:00:00.000Z
sensor.meross_temperature_soggiorno,19.471381301166666,2026-01-04T07:00:00.000Z
sensor.meross_temperature_soggiorno,19.670844624249998,2026-01-04T08:00:00.000Z
sensor.meross_temperature_soggiorno,19.841328506805556,2026-01-04T09:00:00.000Z
sensor.meross_temperature_soggiorno,20.042681385027777,2026-01-04T10:00:00.000Z
sensor.meross_temperature_soggiorno,20.122746323111112,2026-01-04T11:00:00.000Z
sensor.meross_temperature_soggiorno,20.075561156472222,2026-01-04T12:00:00.000Z
sensor.meross_temperature_soggiorno,20.357793875000002,2026-01-04T13:00:00.000Z
